seed,model,task,method,finetuning_steps,realignment_steps,distinct_realignment_samples,repeated_realignment_samples,train_loss,realignment_loss,task_loss,eval_bg_accuracy,eval_cs_accuracy,eval_de_accuracy,eval_es_accuracy,eval_lv_accuracy,eval_af_accuracy,eval_ar_accuracy,eval_ca_accuracy,eval_da_accuracy,eval_el_accuracy,eval_fa_accuracy,eval_fi_accuracy,eval_fr_accuracy,eval_he_accuracy,eval_hi_accuracy,eval_hu_accuracy,eval_it_accuracy,eval_ja_accuracy,eval_ko_accuracy,eval_lt_accuracy,eval_no_accuracy,eval_pl_accuracy,eval_pt_accuracy,eval_ro_accuracy,eval_ru_accuracy,eval_sk_accuracy,eval_sl_accuracy,eval_sv_accuracy,eval_ta_accuracy,eval_th_accuracy,eval_tr_accuracy,eval_uk_accuracy,eval_vi_accuracy,eval_zh_accuracy,eval_avg_accuracy,eval_same_accuracy,final_eval_bg_accuracy,final_eval_cs_accuracy,final_eval_de_accuracy,final_eval_es_accuracy,final_eval_lv_accuracy,final_eval_af_accuracy,final_eval_ar_accuracy,final_eval_ca_accuracy,final_eval_da_accuracy,final_eval_el_accuracy,final_eval_fa_accuracy,final_eval_fi_accuracy,final_eval_fr_accuracy,final_eval_he_accuracy,final_eval_hi_accuracy,final_eval_hu_accuracy,final_eval_it_accuracy,final_eval_ja_accuracy,final_eval_ko_accuracy,final_eval_lt_accuracy,final_eval_no_accuracy,final_eval_pl_accuracy,final_eval_pt_accuracy,final_eval_ro_accuracy,final_eval_ru_accuracy,final_eval_sk_accuracy,final_eval_sl_accuracy,final_eval_sv_accuracy,final_eval_ta_accuracy,final_eval_th_accuracy,final_eval_tr_accuracy,final_eval_uk_accuracy,final_eval_vi_accuracy,final_eval_zh_accuracy,final_eval_avg_accuracy,final_eval_same_accuracy
23,bert-base-multilingual-cased,udpos,during_dico,1965,1965,31440,31440,0.11697898060083389,0.07200568914413452,0.04497329145669937,0.8792928008140423,0.8640723297466396,0.8963152873837348,0.852869253342028,0.8294833628518672,0.8789865871833085,0.664275733581742,0.8745303505566854,0.8924473710465929,0.8267946959304984,0.7487821851078637,0.8660178221576187,0.8679355214604778,0.6413761225567882,0.735958227490827,0.8333811848023734,0.8600502062040524,0.5275795934023783,0.6616425451742742,0.8245759587020649,0.9190415804578522,0.8525112941801753,0.8355550277588101,0.8555678059536935,0.8412782020893688,0.8593558282208589,0.8545958232703509,0.9143830233167409,0.6032036613272311,0.6282619399310685,0.7245762711864406,0.8527628817906272,0.6225010455876202,0.6883949383949384,0.7964222489106364,0.9670480909126656,0.8792928008140423,0.8640723297466396,0.8963152873837348,0.852869253342028,0.8294833628518672,0.8789865871833085,0.664275733581742,0.8745303505566854,0.8924473710465929,0.8267946959304984,0.7487821851078637,0.8660178221576187,0.8679355214604778,0.6413761225567882,0.735958227490827,0.8333811848023734,0.8600502062040524,0.5275795934023783,0.6616425451742742,0.8245759587020649,0.9190415804578522,0.8525112941801753,0.8355550277588101,0.8555678059536935,0.8412782020893688,0.8593558282208589,0.8545958232703509,0.9143830233167409,0.6032036613272311,0.6282619399310685,0.7245762711864406,0.8527628817906272,0.6225010455876202,0.6883949383949384,0.7964222489106364,0.9670480909126656
17,bert-base-multilingual-cased,udpos,during_dico,1965,1965,31440,31440,0.14424611628055573,0.08979179710149765,0.05445432290434837,0.8880691935894175,0.8701800222306255,0.895957548294777,0.8599608738180633,0.8316313072314128,0.8749130650769995,0.6742120788697408,0.8806142497673296,0.8957397984635339,0.8220393232738912,0.753489704858979,0.8725273336282626,0.8719168770635075,0.6499603803486529,0.7529212531752751,0.8371135993875012,0.862650170342478,0.5387802071346375,0.668579258371157,0.8326880530973452,0.9202095708469599,0.8495880946053681,0.8344565507822937,0.8534239862795541,0.8540075498200334,0.8666411042944785,0.8540275607330586,0.9174744563793555,0.6091533180778032,0.6305894991271653,0.7285233341072672,0.8566099323851714,0.6271016311166876,0.6812354312354313,0.8004995975827711,0.9629192717549447,0.8880691935894175,0.8701800222306255,0.895957548294777,0.8599608738180633,0.8316313072314128,0.8749130650769995,0.6742120788697408,0.8806142497673296,0.8957397984635339,0.8220393232738912,0.753489704858979,0.8725273336282626,0.8719168770635075,0.6499603803486529,0.7529212531752751,0.8371135993875012,0.862650170342478,0.5387802071346375,0.668579258371157,0.8326880530973452,0.9202095708469599,0.8495880946053681,0.8344565507822937,0.8534239862795541,0.8540075498200334,0.8666411042944785,0.8540275607330586,0.9174744563793555,0.6091533180778032,0.6305894991271653,0.7285233341072672,0.8566099323851714,0.6271016311166876,0.6812354312354313,0.8004995975827711,0.9629192717549447
31,bert-base-multilingual-cased,udpos,freeze_realign_unfreeze_fastalign,1965,1965,31440,31440,0.046817321330308914,0,0.046817321330308914,0.8808827270414653,0.8664214422404803,0.8996541855473408,0.8595533094228888,0.823793194407808,0.8781917536015896,0.6452724732184444,0.8772189859018993,0.8918487478798763,0.8362139917695474,0.7544721437635598,0.8747393035454718,0.8688094775684599,0.6452060221870047,0.7313858312164832,0.8229495645516317,0.8562847409001255,0.5274261603375527,0.6562473237989209,0.828632005899705,0.916839084295535,0.853899075796498,0.834634682183891,0.8556903099350729,0.8496181195680801,0.860659509202454,0.8618411706208268,0.9140162431228713,0.5963386727688788,0.5843964012353968,0.7239958207569074,0.8522382839822803,0.6257632789627771,0.6807359307359307,0.7951726461166957,0.9670087688254493,0.8808827270414653,0.8664214422404803,0.8996541855473408,0.8595533094228888,0.823793194407808,0.8781917536015896,0.6452724732184444,0.8772189859018993,0.8918487478798763,0.8362139917695474,0.7544721437635598,0.8747393035454718,0.8688094775684599,0.6452060221870047,0.7313858312164832,0.8229495645516317,0.8562847409001255,0.5274261603375527,0.6562473237989209,0.828632005899705,0.916839084295535,0.853899075796498,0.834634682183891,0.8556903099350729,0.8496181195680801,0.860659509202454,0.8618411706208268,0.9140162431228713,0.5963386727688788,0.5843964012353968,0.7239958207569074,0.8522382839822803,0.6257632789627771,0.6807359307359307,0.7951726461166957,0.9670087688254493
42,bert-base-multilingual-cased,udpos,freeze_realign_unfreeze_fastalign,1965,1965,31440,31440,0.07588592171669006,0,0.07588592171669006,0.8742686339353855,0.8571625012891471,0.8879084187932268,0.8616726442777959,0.8290311640351208,0.8716343765524094,0.6350256171401957,0.8780290234738547,0.8954404868801756,0.8145404663923183,0.7505833230995947,0.8698729697276117,0.8630802097494659,0.6350369783412573,0.6887948066610218,0.8291702555268446,0.8566433566433567,0.5041043344840813,0.6468270960006851,0.8292772861356932,0.9038243342454783,0.842826350134349,0.8391473443576879,0.8460124954061007,0.8360108857870249,0.8513036809815951,0.8553771842591277,0.9068378307571391,0.5926773455377574,0.5965265655073632,0.7157534246575342,0.8419794823968291,0.6230029276453367,0.6764069264069265,0.7884056096241028,0.9668514804765836,0.8742686339353855,0.8571625012891471,0.8879084187932268,0.8616726442777959,0.8290311640351208,0.8716343765524094,0.6350256171401957,0.8780290234738547,0.8954404868801756,0.8145404663923183,0.7505833230995947,0.8698729697276117,0.8630802097494659,0.6350369783412573,0.6887948066610218,0.8291702555268446,0.8566433566433567,0.5041043344840813,0.6468270960006851,0.8292772861356932,0.9038243342454783,0.842826350134349,0.8391473443576879,0.8460124954061007,0.8360108857870249,0.8513036809815951,0.8553771842591277,0.9068378307571391,0.5926773455377574,0.5965265655073632,0.7157534246575342,0.8419794823968291,0.6230029276453367,0.6764069264069265,0.7884056096241028,0.9668514804765836
66,bert-base-multilingual-cased,udpos,freeze_realign_unfreeze_fastalign,1965,1965,31440,31440,0.031870245933532715,0,0.031870245933532715,0.8694988552531162,0.8491067642980737,0.8894586215120439,0.8539289207694816,0.8222104985491955,0.8683556880278192,0.6219531128706722,0.8783737203129848,0.8948418637134591,0.8095107453132144,0.7339637316304393,0.8691777791822031,0.8650223344338707,0.5987189646064448,0.7227208580299181,0.8227581586754713,0.8509055047516586,0.5054852320675105,0.6454568810482144,0.8252212389380531,0.9110325035039711,0.8407299140756489,0.8400676899326069,0.8472987872105844,0.8301290492494074,0.8430981595092024,0.8462849836624521,0.9058422845166361,0.5995423340961098,0.5544066962087641,0.7079753889017878,0.8335276288179063,0.6147218736930155,0.6597569097569097,0.7832671669740838,0.9659470724706067,0.8694988552531162,0.8491067642980737,0.8894586215120439,0.8539289207694816,0.8222104985491955,0.8683556880278192,0.6219531128706722,0.8783737203129848,0.8948418637134591,0.8095107453132144,0.7339637316304393,0.8691777791822031,0.8650223344338707,0.5987189646064448,0.7227208580299181,0.8227581586754713,0.8509055047516586,0.5054852320675105,0.6454568810482144,0.8252212389380531,0.9110325035039711,0.8407299140756489,0.8400676899326069,0.8472987872105844,0.8301290492494074,0.8430981595092024,0.8462849836624521,0.9058422845166361,0.5995423340961098,0.5544066962087641,0.7079753889017878,0.8335276288179063,0.6147218736930155,0.6597569097569097,0.7832671669740838,0.9659470724706067
23,bert-base-multilingual-cased,udpos,freeze_realign_unfreeze_fastalign,1965,1965,31440,31440,0.038926832377910614,0,0.038926832377910614,0.8780844568812007,0.8607491949992552,0.889160505604579,0.8562927942614933,0.820891585333685,0.8693492300049677,0.6315168452103711,0.8785977732584193,0.8911503541853737,0.8012802926383173,0.7489459249252937,0.8627946659925425,0.8596814915517577,0.6117274167987322,0.6875529212531752,0.8195999617188248,0.8501882732651963,0.5040276179516686,0.6350089920356256,0.8246681415929203,0.9120336381232063,0.8500900581687189,0.836297241932132,0.8564865858140389,0.8333772276358529,0.8572085889570552,0.8614860065350192,0.9077809798270894,0.6,0.5771451591244796,0.7205131181797074,0.8414548845884822,0.626348808030113,0.6921411921411922,0.7868715273094262,0.9664582596044198,0.8780844568812007,0.8607491949992552,0.889160505604579,0.8562927942614933,0.820891585333685,0.8693492300049677,0.6315168452103711,0.8785977732584193,0.8911503541853737,0.8012802926383173,0.7489459249252937,0.8627946659925425,0.8596814915517577,0.6117274167987322,0.6875529212531752,0.8195999617188248,0.8501882732651963,0.5040276179516686,0.6350089920356256,0.8246681415929203,0.9120336381232063,0.8500900581687189,0.836297241932132,0.8564865858140389,0.8333772276358529,0.8572085889570552,0.8614860065350192,0.9077809798270894,0.6,0.5771451591244796,0.7205131181797074,0.8414548845884822,0.626348808030113,0.6921411921411922,0.7868715273094262,0.9664582596044198
17,bert-base-multilingual-cased,udpos,freeze_realign_unfreeze_fastalign,1965,1965,31440,31440,0.057816702872514725,0,0.057816702872514725,0.8878784024421267,0.8722598462190748,0.8920820414977343,0.8614281056406913,0.823227945886875,0.8765027322404372,0.6463282099052942,0.8843197407879769,0.8970368153247531,0.8054869684499314,0.7586065741536698,0.8702521645705619,0.8675470965235969,0.6269809825673535,0.7060683036974316,0.8307972054742081,0.8565537027075488,0.4838511699271193,0.638605806285861,0.8253134218289085,0.9106987919642261,0.8566155844922786,0.8357034705934745,0.8582628935440402,0.8430339741901501,0.8675613496932515,0.8651797130274187,0.9134922714173435,0.5716247139588101,0.5949151783716038,0.7201648479219874,0.8536372114712054,0.6172312839815977,0.6725774225774226,0.7909360571569403,0.9645314773308167,0.8878784024421267,0.8722598462190748,0.8920820414977343,0.8614281056406913,0.823227945886875,0.8765027322404372,0.6463282099052942,0.8843197407879769,0.8970368153247531,0.8054869684499314,0.7586065741536698,0.8702521645705619,0.8675470965235969,0.6269809825673535,0.7060683036974316,0.8307972054742081,0.8565537027075488,0.4838511699271193,0.638605806285861,0.8253134218289085,0.9106987919642261,0.8566155844922786,0.8357034705934745,0.8582628935440402,0.8430339741901501,0.8675613496932515,0.8651797130274187,0.9134922714173435,0.5716247139588101,0.5949151783716038,0.7201648479219874,0.8536372114712054,0.6172312839815977,0.6725774225774226,0.7909360571569403,0.9645314773308167
31,bert-base-multilingual-cased,udpos,freeze_realign_unfreeze_awesome,1965,1965,31440,31440,0.07969353348016739,0,0.07969353348016739,0.8793563978631391,0.859563179666999,0.894288099212974,0.8541734594065863,0.8306138598937333,0.8818678589170392,0.6252755783263468,0.8755816759160319,0.8927466826299512,0.8085048010973936,0.7486593802447911,0.8697465714466284,0.8657991843076326,0.622688853671421,0.7097939599209709,0.8214183175423485,0.8500986193293886,0.5349443805140007,0.647426565042391,0.8285398230088495,0.9136688246679571,0.8452475861458056,0.828489148828786,0.8491363469312753,0.8397857958037047,0.8516871165644172,0.8606336127290808,0.9088289232381451,0.6082379862700229,0.5972874983214718,0.7243440910146274,0.8458265329913732,0.6174822250104559,0.6683316683316683,0.7900021942590415,0.9641382564586528,0.8793563978631391,0.859563179666999,0.894288099212974,0.8541734594065863,0.8306138598937333,0.8818678589170392,0.6252755783263468,0.8755816759160319,0.8927466826299512,0.8085048010973936,0.7486593802447911,0.8697465714466284,0.8657991843076326,0.622688853671421,0.7097939599209709,0.8214183175423485,0.8500986193293886,0.5349443805140007,0.647426565042391,0.8285398230088495,0.9136688246679571,0.8452475861458056,0.828489148828786,0.8491363469312753,0.8397857958037047,0.8516871165644172,0.8606336127290808,0.9088289232381451,0.6082379862700229,0.5972874983214718,0.7243440910146274,0.8458265329913732,0.6174822250104559,0.6683316683316683,0.7900021942590415,0.9641382564586528
42,bert-base-multilingual-cased,udpos,freeze_realign_unfreeze_awesome,1965,1965,31440,31440,0.08784184604883194,0,0.08784184604883194,0.8717883490206054,0.851123563317176,0.8919031719532554,0.8555591783501794,0.8289181143309342,0.8736214605067064,0.6061481136469492,0.8790114094653751,0.8901526489075127,0.8032921810699588,0.738384706701052,0.8682297920748278,0.8594872790833171,0.6333861595351294,0.6647473892181767,0.8172073882668198,0.8486641563564641,0.4978902953586498,0.6430590048813908,0.8309365781710915,0.9084295534939598,0.8409366049546756,0.8351096992548169,0.8455224794805831,0.8256518303924151,0.8427914110429447,0.8509731495951129,0.9039035892061829,0.597254004576659,0.6012712054070991,0.7073368934293012,0.8349265563068314,0.6205771643663739,0.6685814185814186,0.783434602950116,0.9648853761157642,0.8717883490206054,0.851123563317176,0.8919031719532554,0.8555591783501794,0.8289181143309342,0.8736214605067064,0.6061481136469492,0.8790114094653751,0.8901526489075127,0.8032921810699588,0.738384706701052,0.8682297920748278,0.8594872790833171,0.6333861595351294,0.6647473892181767,0.8172073882668198,0.8486641563564641,0.4978902953586498,0.6430590048813908,0.8309365781710915,0.9084295534939598,0.8409366049546756,0.8351096992548169,0.8455224794805831,0.8256518303924151,0.8427914110429447,0.8509731495951129,0.9039035892061829,0.597254004576659,0.6012712054070991,0.7073368934293012,0.8349265563068314,0.6205771643663739,0.6685814185814186,0.783434602950116,0.9648853761157642
66,bert-base-multilingual-cased,udpos,freeze_realign_unfreeze_awesome,1965,1965,31440,31440,0.025011692196130753,0,0.025011692196130753,0.8711523785296362,0.8511980473718588,0.890949201049368,0.8547440495598304,0.8257150393789803,0.8754098360655738,0.6343424934016457,0.882561786908414,0.8963384216302505,0.8106081390032007,0.7432150313152401,0.8699993680085951,0.8694892212080015,0.6118594823032224,0.7179508890770533,0.8210355057900277,0.8500986193293886,0.5116225546605293,0.6452856041791556,0.8280789085545722,0.9111326169658946,0.8372161691321935,0.8378113588457086,0.8476662991547226,0.8332016504257748,0.844861963190184,0.847350475919875,0.9089861147498035,0.5899313501144164,0.5763842263103711,0.7086719294172278,0.8388901841921194,0.6142199916352991,0.6674159174159174,0.7860410242586485,0.9660650387322559,0.8711523785296362,0.8511980473718588,0.890949201049368,0.8547440495598304,0.8257150393789803,0.8754098360655738,0.6343424934016457,0.882561786908414,0.8963384216302505,0.8106081390032007,0.7432150313152401,0.8699993680085951,0.8694892212080015,0.6118594823032224,0.7179508890770533,0.8210355057900277,0.8500986193293886,0.5116225546605293,0.6452856041791556,0.8280789085545722,0.9111326169658946,0.8372161691321935,0.8378113588457086,0.8476662991547226,0.8332016504257748,0.844861963190184,0.847350475919875,0.9089861147498035,0.5899313501144164,0.5763842263103711,0.7086719294172278,0.8388901841921194,0.6142199916352991,0.6674159174159174,0.7860410242586485,0.9660650387322559
23,bert-base-multilingual-cased,udpos,freeze_realign_unfreeze_awesome,1965,1965,31440,31440,0.03579111024737358,0,0.03579111024737358,0.8822182650725007,0.8684611594302543,0.8913069401383258,0.8571079230518422,0.8227757470701285,0.875906607054148,0.6428815401335196,0.8769259935886388,0.8888556320462935,0.8125285779606767,0.7500921036473044,0.8633634582569677,0.8624975723441445,0.6131141045958796,0.6771662432966412,0.8258206526940377,0.8466917697686929,0.5093210586881473,0.6398047443692729,0.8262352507374632,0.9129012881265434,0.849440458263206,0.8262328177418876,0.8545265221119687,0.8404003160389781,0.86579754601227,0.8621963347066345,0.9100864553314121,0.6036613272311213,0.5961684794771944,0.7147666589273276,0.8490906971321986,0.6274362191551652,0.6682484182484183,0.7886479083073296,0.967284023435964,0.8822182650725007,0.8684611594302543,0.8913069401383258,0.8571079230518422,0.8227757470701285,0.875906607054148,0.6428815401335196,0.8769259935886388,0.8888556320462935,0.8125285779606767,0.7500921036473044,0.8633634582569677,0.8624975723441445,0.6131141045958796,0.6771662432966412,0.8258206526940377,0.8466917697686929,0.5093210586881473,0.6398047443692729,0.8262352507374632,0.9129012881265434,0.849440458263206,0.8262328177418876,0.8545265221119687,0.8404003160389781,0.86579754601227,0.8621963347066345,0.9100864553314121,0.6036613272311213,0.5961684794771944,0.7147666589273276,0.8490906971321986,0.6274362191551652,0.6682484182484183,0.7886479083073296,0.967284023435964
17,bert-base-multilingual-cased,udpos,freeze_realign_unfreeze_awesome,1965,1965,31440,31440,0.05342964455485344,0,0.05342964455485344,0.8877512083439328,0.8697159292745253,0.890949201049368,0.8600423866970981,0.8298601951991559,0.8764033780427223,0.6453966775345443,0.8873013684464514,0.8949416342412452,0.8055784179240969,0.7542674689917721,0.8733489224546546,0.8664789279471742,0.6218964606444797,0.6955969517358171,0.8329983730500526,0.8543123543123543,0.5092443421557346,0.6503382718163911,0.8312131268436578,0.9156377227524528,0.8535152213068768,0.8360003562628032,0.8578341296092123,0.8497059081731191,0.8681748466257668,0.8637590566841881,0.9110820015719151,0.5917620137299772,0.6115214180206795,0.722196424425354,0.8531709023082303,0.628439983270598,0.6694971694971695,0.7932333162042228,0.9650426644646298,0.8877512083439328,0.8697159292745253,0.890949201049368,0.8600423866970981,0.8298601951991559,0.8764033780427223,0.6453966775345443,0.8873013684464514,0.8949416342412452,0.8055784179240969,0.7542674689917721,0.8733489224546546,0.8664789279471742,0.6218964606444797,0.6955969517358171,0.8329983730500526,0.8543123543123543,0.5092443421557346,0.6503382718163911,0.8312131268436578,0.9156377227524528,0.8535152213068768,0.8360003562628032,0.8578341296092123,0.8497059081731191,0.8681748466257668,0.8637590566841881,0.9110820015719151,0.5917620137299772,0.6115214180206795,0.722196424425354,0.8531709023082303,0.628439983270598,0.6694971694971695,0.7932333162042228,0.9650426644646298
31,bert-base-multilingual-cased,udpos,freeze_realign_unfreeze_dico,1965,1965,19782,31430,0.055351752787828445,0,0.055351752787828445,0.872996692953447,0.8621701215808955,0.8972096351061293,0.8549070753179002,0.8282774993405434,0.877297565822156,0.6307405682347461,0.8779428492640723,0.8910505836575876,0.8306355738454504,0.7595890130582504,0.8758136889338305,0.8664789279471742,0.6312731114632858,0.6795935647756138,0.8269690879510001,0.8514434283665053,0.5181434599156118,0.6597584996146271,0.8322271386430679,0.9178735900687446,0.848908967431423,0.8359706676958704,0.8530564743354159,0.8395224299885875,0.8559049079754601,0.8567978406023583,0.9104008383547288,0.6013729977116705,0.6047625442012443,0.7197585326213142,0.8423292142690604,0.6283563362609786,0.6908924408924408,0.7920713490647407,0.9661436829066887,0.872996692953447,0.8621701215808955,0.8972096351061293,0.8549070753179002,0.8282774993405434,0.877297565822156,0.6307405682347461,0.8779428492640723,0.8910505836575876,0.8306355738454504,0.7595890130582504,0.8758136889338305,0.8664789279471742,0.6312731114632858,0.6795935647756138,0.8269690879510001,0.8514434283665053,0.5181434599156118,0.6597584996146271,0.8322271386430679,0.9178735900687446,0.848908967431423,0.8359706676958704,0.8530564743354159,0.8395224299885875,0.8559049079754601,0.8567978406023583,0.9104008383547288,0.6013729977116705,0.6047625442012443,0.7197585326213142,0.8423292142690604,0.6283563362609786,0.6908924408924408,0.7920713490647407,0.9661436829066887
42,bert-base-multilingual-cased,udpos,freeze_realign_unfreeze_dico,1965,1965,19782,31430,0.07418461889028549,0,0.07418461889028549,0.8782752480284914,0.8635051050225171,0.894288099212974,0.8606944897293772,0.8254512567358782,0.8734227521112767,0.6195000776276975,0.8781841370514633,0.8933453057966677,0.8139917695473251,0.7382619018379795,0.8682297920748278,0.8657991843076326,0.6235472794506075,0.6629692351114874,0.8234280792420328,0.8530571992110454,0.4915995397008055,0.6565898775370386,0.8310287610619469,0.910298338116532,0.8466058404936959,0.8371878989401181,0.849197598921965,0.8417171451145641,0.860659509202454,0.8556613155277738,0.9088289232381451,0.6068649885583524,0.614654670784656,0.7060018574413746,0.8383072977384005,0.6262651610204936,0.6921411921411922,0.7885164949305528,0.9670480909126656,0.8782752480284914,0.8635051050225171,0.894288099212974,0.8606944897293772,0.8254512567358782,0.8734227521112767,0.6195000776276975,0.8781841370514633,0.8933453057966677,0.8139917695473251,0.7382619018379795,0.8682297920748278,0.8657991843076326,0.6235472794506075,0.6629692351114874,0.8234280792420328,0.8530571992110454,0.4915995397008055,0.6565898775370386,0.8310287610619469,0.910298338116532,0.8466058404936959,0.8371878989401181,0.849197598921965,0.8417171451145641,0.860659509202454,0.8556613155277738,0.9088289232381451,0.6068649885583524,0.614654670784656,0.7060018574413746,0.8383072977384005,0.6262651610204936,0.6921411921411922,0.7885164949305528,0.9670480909126656
66,bert-base-multilingual-cased,udpos,freeze_realign_unfreeze_dico,1965,1965,19782,31430,0.04911155253648758,0,0.04911155253648758,0.87458661918087,0.8575120033918893,0.8947650846649177,0.8637104662536681,0.8261672381957267,0.8815697963238946,0.6489986027014438,0.8827169004860226,0.8975356679636836,0.8222222222222222,0.742273527365017,0.8710105542564621,0.8691007962711206,0.6423005810882197,0.716737228337567,0.8305100966599674,0.8575398960014344,0.5113924050632911,0.6607005223944507,0.828632005899705,0.9078956150303678,0.8380724599167331,0.8390582786568892,0.8483400710523092,0.8306557808796419,0.8496932515337423,0.853530331012928,0.904846738276133,0.6155606407322655,0.6115214180206795,0.713605758068261,0.8366752156679879,0.6135508155583438,0.683982683982684,0.7919697433267807,0.9657897841217412,0.87458661918087,0.8575120033918893,0.8947650846649177,0.8637104662536681,0.8261672381957267,0.8815697963238946,0.6489986027014438,0.8827169004860226,0.8975356679636836,0.8222222222222222,0.742273527365017,0.8710105542564621,0.8691007962711206,0.6423005810882197,0.716737228337567,0.8305100966599674,0.8575398960014344,0.5113924050632911,0.6607005223944507,0.828632005899705,0.9078956150303678,0.8380724599167331,0.8390582786568892,0.8483400710523092,0.8306557808796419,0.8496932515337423,0.853530331012928,0.904846738276133,0.6155606407322655,0.6115214180206795,0.713605758068261,0.8366752156679879,0.6135508155583438,0.683982683982684,0.7919697433267807,0.9657897841217412
23,bert-base-multilingual-cased,udpos,freeze_realign_unfreeze_dico,1965,1965,19782,31430,0.05622728168964386,0,0.05622728168964386,0.8784024421266853,0.8676303757434082,0.8920820414977343,0.8575970003260515,0.8233786788257904,0.8752111276701441,0.6506132588107437,0.8771328116921168,0.8918487478798763,0.8166438042981253,0.7520160465021082,0.8643746445048347,0.8637599533890076,0.6328578975171685,0.6917019475021169,0.8289788496506842,0.8526985834678142,0.516072113540468,0.6510233792926265,0.8303834808259587,0.9086297804178068,0.8533675849647149,0.8368019475699908,0.8548940340561069,0.8411026248792907,0.8638036809815951,0.8614149737178577,0.9064710505632696,0.6096109839816933,0.6016740521910389,0.7211516136521942,0.8503147586850082,0.6286072772898369,0.7025474525474525,0.7927882058988622,0.9678345326569935,0.8784024421266853,0.8676303757434082,0.8920820414977343,0.8575970003260515,0.8233786788257904,0.8752111276701441,0.6506132588107437,0.8771328116921168,0.8918487478798763,0.8166438042981253,0.7520160465021082,0.8643746445048347,0.8637599533890076,0.6328578975171685,0.6917019475021169,0.8289788496506842,0.8526985834678142,0.516072113540468,0.6510233792926265,0.8303834808259587,0.9086297804178068,0.8533675849647149,0.8368019475699908,0.8548940340561069,0.8411026248792907,0.8638036809815951,0.8614149737178577,0.9064710505632696,0.6096109839816933,0.6016740521910389,0.7211516136521942,0.8503147586850082,0.6286072772898369,0.7025474525474525,0.7927882058988622,0.9678345326569935
17,bert-base-multilingual-cased,udpos,freeze_realign_unfreeze_dico,1965,1965,19782,31430,0.04636656120419502,0,0.04636656120419502,0.8850801322818621,0.8675788098593971,0.8964941569282137,0.8604499510922726,0.8237178279383502,0.877297565822156,0.6376028566992703,0.8891110268518838,0.8944427816023147,0.8032921810699588,0.7552089729419952,0.8775832648675977,0.8681297339289182,0.6051901743264659,0.7308213378492803,0.8326155612977318,0.8517123901739286,0.503337169159954,0.6539350860666266,0.8278023598820059,0.9153373823666823,0.8515664215903387,0.8373363417747826,0.8573441136836947,0.8431217627951891,0.8705521472392638,0.8653928114789032,0.9117107676185486,0.6022883295194508,0.6092386195783537,0.721499883909914,0.8477500582886454,0.6250104558762024,0.6788211788211789,0.7934815769170978,0.9660257166450396,0.8850801322818621,0.8675788098593971,0.8964941569282137,0.8604499510922726,0.8237178279383502,0.877297565822156,0.6376028566992703,0.8891110268518838,0.8944427816023147,0.8032921810699588,0.7552089729419952,0.8775832648675977,0.8681297339289182,0.6051901743264659,0.7308213378492803,0.8326155612977318,0.8517123901739286,0.503337169159954,0.6539350860666266,0.8278023598820059,0.9153373823666823,0.8515664215903387,0.8373363417747826,0.8573441136836947,0.8431217627951891,0.8705521472392638,0.8653928114789032,0.9117107676185486,0.6022883295194508,0.6092386195783537,0.721499883909914,0.8477500582886454,0.6250104558762024,0.6788211788211789,0.7934815769170978,0.9660257166450396
31,bert-base-multilingual-cased,udpos,freeze_realign_unfreeze_last_half_fastalign,1965,1965,31440,31440,0.05665905028581619,0,0.05665905028581619,0.8695624523022132,0.8499146298142483,0.8968518960171715,0.849934789696772,0.8230018464785017,0.8829607550919026,0.616736531594473,0.8820792113336321,0.8860620572682829,0.8251486053955189,0.7273322690245201,0.8665234152815522,0.8601670227228588,0.658148441627047,0.6698278295230031,0.8185472293999426,0.8492917339071185,0.47940161104718065,0.6481116725186263,0.8174778761061947,0.9148034439030902,0.8406413322703516,0.8290532316005107,0.8469925272571358,0.8295145290141339,0.844861963190184,0.8446512288677369,0.9090385119203563,0.6,0.5971084553063873,0.7210935686092408,0.8382490090930287,0.6078628189042242,0.6782384282384283,0.7846820860095756,0.964964020290197,0.8695624523022132,0.8499146298142483,0.8968518960171715,0.849934789696772,0.8230018464785017,0.8829607550919026,0.616736531594473,0.8820792113336321,0.8860620572682829,0.8251486053955189,0.7273322690245201,0.8665234152815522,0.8601670227228588,0.658148441627047,0.6698278295230031,0.8185472293999426,0.8492917339071185,0.47940161104718065,0.6481116725186263,0.8174778761061947,0.9148034439030902,0.8406413322703516,0.8290532316005107,0.8469925272571358,0.8295145290141339,0.844861963190184,0.8446512288677369,0.9090385119203563,0.6,0.5971084553063873,0.7210935686092408,0.8382490090930287,0.6078628189042242,0.6782384282384283,0.7846820860095756,0.964964020290197
